업종명,업소명,소재지(도로명),소재지(지번),소재지전화
휴게음식점,CU유라시아플랫폼,"부산광역시 동구 중앙대로214번길 3-2, 1층 (초량동)",부산광역시 동구 초량동 1200-11 ,
휴게음식점,커피이루카,부산광역시 동구 중앙대로296번길 3-3 (초량동),부산광역시 동구 초량동 1158-8 ,051-468-4654
휴게음식점,코코호도 부산동일타워점,"부산광역시 동구 조방로 14, 동일타워 126호 (범일동)",부산광역시 동구 범일동 830-140 동일타워 ,
휴게음식점,GS25 동부점,"부산광역시 동구 정공단로 27, 일신기독병원 1층 (좌천동)",부산광역시 동구 좌천동 471-1 일신기독병원 ,051-633-4285
휴게음식점,꽃길만걷자컴퍼니,"부산광역시 동구 충장대로 206, 부산항 국제여객터미널 (초량동)",부산광역시 동구 초량동 45-39 부산항 국제여객터미널 ,
휴게음식점,샐러드박스 부산역점,"부산광역시 동구 중앙대로 169, 태영 노블리안 122호 (초량동)",부산광역시 동구 초량동 1210-6 태영 노블리안 ,
휴게음식점,카페 라모드,"부산광역시 동구 진시장로20번길 30, 1층 (범일동)",부산광역시 동구 범일동 277-3 ,051-633-3977
휴게음식점,하이오 자성공원로점,"부산광역시 동구 부산진성공원로 21, 1층 (범일동)",부산광역시 동구 범일동 584-1 ,
휴게음식점,오엑스피씨(OXPC) 동구청점,"부산광역시 동구 고관로 102, 지하1층 (수정동)",부산광역시 동구 수정동 159-1 ,
휴게음식점,이디야 부산차이나타운점,"부산광역시 동구 중앙대로179번길 9, 1층 (초량동)",부산광역시 동구 초량동 611 ,051-469-3002
휴게음식점,댄싱컵 범일점,"부산광역시 동구 범일로90번길 17, 1층 110호 (범일동, 범일동 삼정그린코아 더시티)",부산광역시 동구 범일동 830-62 범일동 삼정그린코아 더시티 ,
휴게음식점,제임스 김밥,"부산광역시 동구 고관로 172, 1층 (좌천동)",부산광역시 동구 좌천동 632-2 ,051-911-3689
휴게음식점,GS25 좌천아이유점,"부산광역시 동구 자성로8번길 4-5, 1층 101호 (좌천동)",부산광역시 동구 좌천동 165-5 ,
휴게음식점,파스쿠찌 부산범일점,"부산광역시 동구 조방로 45, 덕원빌딩 1층 (범일동)",부산광역시 동구 범일동 830-25 덕원빌딩 ,
휴게음식점,씨유 범일베스티움점,"부산광역시 동구 중앙대로 539, 1층 102호 (범일동, 서면 베스티움 더 시티)",부산광역시 동구 범일동 26-8 서면 베스티움 더 시티 ,
휴게음식점,텐퍼센트 범일베스티움점,"부산광역시 동구 중앙대로 539, 1층 101호 (범일동, 서면 베스티움 더 시티)",부산광역시 동구 범일동 26-8 서면 베스티움 더 시티 ,
휴게음식점,자스민커피,"부산광역시 동구 조방로42번길 2, 1층 (범일동)",부산광역시 동구 범일동 830-166 ,
휴게음식점,텐퍼센트스페셜티커피 진시장점,"부산광역시 동구 진시장로 21-4, 1층 (범일동)",부산광역시 동구 범일동 640-15 ,051-462-1466
휴게음식점,세븐일레븐 부산범일삼정점,"부산광역시 동구 범일로90번길 17, 1층 115호 (범일동, 범일동 삼정그린코아 더시티)",부산광역시 동구 범일동 830-62 범일동 삼정그린코아 더시티 ,
휴게음식점,스콘티,"부산광역시 동구 중앙대로533번길 17, 1층 (범일동)",부산광역시 동구 범일동 54-1 ,
휴게음식점,씨유 부산항일동점,"부산광역시 동구 자성로 2, 104동 1층 103호 (좌천동, 부산항 일동미라주 더오션 아파트 (1지구))",부산광역시 동구 좌천동 67-27 부산항 일동미라주 더오션 아파트 (1지구) ,
휴게음식점,이음마을 협동조합,"부산광역시 동구 증산서로 18-1, 좌천생활문화센터(어울림카페) 1층 (좌천동)",부산광역시 동구 좌천동 887-2 좌천생활문화센터(어울림카페) ,
휴게음식점,어랏커피 범일점,"부산광역시 동구 범일로 91, 오성상가 1층 5호 (범일동)",부산광역시 동구 범일동 933-4 오성상가 ,
휴게음식점,원유로 스페셜티 부산초량역점,"부산광역시 동구 고관로 40, 지하2층 204호 (초량동)",부산광역시 동구 초량동 1146-2 ,
휴게음식점,영커피 초량점,"부산광역시 동구 중앙대로274번길 7-3, 1층 105호 (초량동, 부산역 유림 줄리엣)",부산광역시 동구 초량동 1165-11 부산역 유림 줄리엣 ,
휴게음식점,베이크백,"부산광역시 동구 초량중로 53, 1,2층 (초량동)",부산광역시 동구 초량동 424-5 ,
휴게음식점,댄싱컵 초량점,"부산광역시 동구 홍곡로 50, 근린생활시설-2동 207호 (초량동, e편한세상 부산항)",부산광역시 동구 초량동 1218 e편한세상 부산항 ,
휴게음식점,씨유 초량반도보라,"부산광역시 동구 중앙대로320번길 10, 103호 (초량동, 초량동반도보라스카이뷰)",부산광역시 동구 초량동 1155 초량동반도보라스카이뷰 ,
휴게음식점,공차 부산역광장점,"부산광역시 동구 중앙대로 197, 1층 (초량동)",부산광역시 동구 초량동 1208-18 ,
휴게음식점,아덴블랑제리 초량점,"부산광역시 동구 홍곡중로 2, 지하1층 (수정동)",부산광역시 동구 수정동 1032-26 ,051-911-1239
휴게음식점,호랑이쥬스,"부산광역시 동구 중앙대로251번길 24, 1층 (초량동)",부산광역시 동구 초량동 49-7 ,
휴게음식점,세븐일레븐 초량한양점,"부산광역시 동구 중앙대로236번길 3-12, 1층 (초량동)",부산광역시 동구 초량동 1194-2 ,
휴게음식점,백미당,"부산광역시 동구 중앙대로 206, 한국철도공사부산지역본부 부산역사내 2층 (초량동)",부산광역시 동구 초량동 1187-1 한국철도공사부산지역본부 ,051-463-4071
휴게음식점,텐퍼센트 부산차이나타운점,"부산광역시 동구 중앙대로 183, 1층 (초량동)",부산광역시 동구 초량동 1209-6 ,
휴게음식점,주식회사 버닝부시,"부산광역시 동구 중앙대로 449-8, 1층 (좌천동)",부산광역시 동구 좌천동 511 ,
휴게음식점,빡벳커피 좌천점,"부산광역시 동구 고관로 142-1, 1층 (수정동)",부산광역시 동구 수정동 227-59 ,
휴게음식점,펠어커피,"부산광역시 동구 고관로 82, 1층 (수정동)",부산광역시 동구 수정동 100-13 ,
휴게음식점,배스킨라빈스 부산진역점,"부산광역시 동구 진성로 4, 1층 (수정동)",부산광역시 동구 수정동 1-108 ,
휴게음식점,씨유 수정진미점,"부산광역시 동구 망양로 691-1, 1층 (수정동)",부산광역시 동구 수정동 1161-18 ,
휴게음식점,하삼동커피 동구청점,"부산광역시 동구 고관로 96-1, 1층 (수정동)",부산광역시 동구 수정동 120-4 ,
휴게음식점,구우당(범일역점),"부산광역시 동구 범일로 지하 108, 범일역 지하상가 11호 (범일동)",부산광역시 동구 범일동 949 ,
휴게음식점,크레비스(crevice),"부산광역시 동구 중앙대로 288, 홍인빌딩 1층 1호 (초량동)",부산광역시 동구 초량동 1163-10 홍인빌딩 ,051-711-3877
휴게음식점,청솔로9 초량점,"부산광역시 동구 고관로29번길 45, 1층 (초량동)",부산광역시 동구 초량동 92-22 ,051-465-0795
휴게음식점,어오케이커피 범일점,"부산광역시 동구 범일로90번길 17, 1층 111 일부호 (범일동, 범일동 삼정그린코아 더시티)",부산광역시 동구 범일동 830-62 범일동 삼정그린코아 더시티 ,
휴게음식점,지에스(GS)25 부산시티점,"부산광역시 동구 중앙대로 192, 한국교직원공제회 부산회관 1층 (초량동)",부산광역시 동구 초량동 1205-1 한국교직원공제회 부산회관 ,051-462-6540
휴게음식점,매머드익스프레스 부산범일점,"부산광역시 동구 자성로133번길 31, 105호 (범일동)",부산광역시 동구 범일동 830-130 신일빌딩 ,
휴게음식점,다온커피,"부산광역시 동구 중앙대로 531-1, 2층 (범일동)",부산광역시 동구 범일동 61-6 ,
휴게음식점,컴포즈커피,"부산광역시 동구 중앙대로349번길 42, 1층 (수정동)",부산광역시 동구 수정동 96-5 ,
휴게음식점,지에스25 수정동일점,"부산광역시 동구 홍곡남로 18, 1층 (수정동)",부산광역시 동구 수정동 1043-163 ,
휴게음식점,이바구계란빵,"부산광역시 동구 고관로 95-1, 1층 (수정동)",부산광역시 동구 수정동 312-7 ,
휴게음식점,블루샥 하버시티점,"부산광역시 동구 범일로 21, 단지내 상가동 1층 102호 (범일동, 두산위브더제니스하버시티)",부산광역시 동구 범일동 0 두산위브더제니스하버시티 ,
휴게음식점,하삼동커피 하버시티점,"부산광역시 동구 범일로 21, 단지내 상가동 105호 (범일동, 두산위브더제니스하버시티)",부산광역시 동구 범일동 0 두산위브더제니스하버시티 ,
휴게음식점,텐퍼센트커피 초량베스티움점,"부산광역시 동구 홍곡로 37, 301동 101호 (초량동, 초량베스티움센트럴베이)",부산광역시 동구 초량동 723 초량베스티움센트럴베이 ,
휴게음식점,지에스25 부산동구청점,"부산광역시 동구 수정동로 21, 1층 (수정동)",부산광역시 동구 수정동 804-15 ,
휴게음식점,더리터 부산수정점,"부산광역시 동구 수정중로 14, 1층 (수정동)",부산광역시 동구 수정동 800-16 ,
휴게음식점,앤유PC방 부산역점,"부산광역시 동구 중앙대로196번길 10, 부산역라마다앙코르호텔 B101호 (초량동)",부산광역시 동구 초량동 1204-1 부산역라마다앙코르호텔 ,
휴게음식점,요있다커피(카페요있다),"부산광역시 동구 중앙대로221번길 18, 1층 (초량동)",부산광역시 동구 초량동 390-10 ,
휴게음식점,커피데이,"부산광역시 동구 진성로 8, 1층 (수정동)",부산광역시 동구 수정동 1-2 ,
휴게음식점,사오커피(SAO coffee),"부산광역시 동구 정공단로 45, 1층 (범일동)",부산광역시 동구 범일동 173 ,
휴게음식점,아브니르(Avenir) 쟈뎅 드 로즈(Jardin De Rose),"부산광역시 동구 증산로 40, 아브니르(Avenir) 2~3층 (좌천동)",부산광역시 동구 좌천동 838-2 아브니르(Avenir) ,
휴게음식점,갓내린커피,"부산광역시 동구 범일로 11, 경남산업연수원 1층 (범일동)",부산광역시 동구 범일동 252-133 경남산업연수원 ,
휴게음식점,커피로만(CoffeeRoman)범일점,"부산광역시 동구 범일로90번길 17, 1층 109호 (범일동, 범일동 삼정그린코아 더시티)",부산광역시 동구 범일동 830-62 범일동 삼정그린코아 더시티 ,
휴게음식점,쓰리엑스라지,"부산광역시 동구 중앙대로 240, 1층 (초량동)",부산광역시 동구 초량동 1193-5 ,
휴게음식점,지에스25 범일삼정시티점,"부산광역시 동구 범일로102번길 16-14, 1층 (범일동)",부산광역시 동구 범일동 830-280 ,
휴게음식점,요있다커피 초량점,"부산광역시 동구 중앙대로236번길 3-10, 1층 (초량동)",부산광역시 동구 초량동 1194-3 ,
휴게음식점,고더커피 범일조방타운,"부산광역시 동구 범일로90번길 4, 1층 (범일동)",부산광역시 동구 범일동 631-4 ,051-637-7775
휴게음식점,하루한끼,"부산광역시 동구 조방로 14, 동일타워 2층 2-216호 (범일동)",부산광역시 동구 범일동 830-140 동일타워 ,
휴게음식점,뽕디치(BBONG DI CHI),"부산광역시 동구 중앙대로371번길 73, 1층 (수정동)",부산광역시 동구 수정동 553-11 ,
휴게음식점,세븐일레븐 부산로미오점,"부산광역시 동구 중앙대로274번길 7-3, 102호 (초량동, 부산역 유림 줄리엣)",부산광역시 동구 초량동 1165-11 부산역 유림 줄리엣 ,
휴게음식점,딥커피스트릿,"부산광역시 동구 중앙대로214번길 3-2, 1층 (초량동)",부산광역시 동구 초량동 1200-11 ,
휴게음식점,이디야커피 부산아모레퍼시픽점,부산광역시 동구 중앙대로 276 (주)아모레퍼시픽 1층 (초량동),부산광역시 동구 초량동 1164-9 (주)아모레퍼시픽 ,
휴게음식점,고관 명물 꽈배기방,"부산광역시 동구 고관로 95, 1층 (수정동)",부산광역시 동구 수정동 309-7 ,051-464-0303
휴게음식점,백억커피 부산역점,"부산광역시 동구 중앙대로 185, 103호 (초량동)",부산광역시 동구 초량동 1209-5 ,
휴게음식점,호연,"부산광역시 동구 중앙대로195번가길 47, 1층 (초량동)",부산광역시 동구 초량동 423-37 ,
휴게음식점,산아래,부산광역시 동구 망양로 842 (수정동),부산광역시 동구 수정동 420-4 ,
휴게음식점,커피쿡 수정점,"부산광역시 동구 중앙대로371번길 55, 1층 (수정동)",부산광역시 동구 수정동 547-21 ,
휴게음식점,아몽즈커피 범일동일타워점,"부산광역시 동구 조방로 14, 동일타워 105호 (범일동)",부산광역시 동구 범일동 830-140 동일타워 ,
휴게음식점,원더풀꽈배기 초량점,"부산광역시 동구 초량중로 98-1, 1층 (초량동)",부산광역시 동구 초량동 142-3 1층 ,
휴게음식점,세븐일레븐 부산일보점,"부산광역시 동구 중앙대로 365, 1층 (수정동)",부산광역시 동구 수정동 1-10 ,
휴게음식점,나베야,"부산광역시 동구 자성로133번길 16, 시민회관 2층 (범일동)",부산광역시 동구 범일동 830-31 시민회관 ,
휴게음식점,카페드크래프트,"부산광역시 동구 중앙대로 331, 메리츠화재 1층 (초량동)",부산광역시 동구 초량동 1143-1 메리츠화재 ,
휴게음식점,김치로,"부산광역시 동구 고관로 133-1, 1층 (수정동)",부산광역시 동구 수정동 232-7 1층 ,051-441-1050
휴게음식점,커피디자인 빈,"부산광역시 동구 망양로 516-4, 5동 301호 일부호 (초량동, 초량화신아파트)",부산광역시 동구 초량동 865-166 초량화신아파트 ,
